2014-10-29 09:00:00,155.265339966833,client_12
2014-10-29 10:00:00,173.507462686567,client_12
2014-10-29 11:00:00,167.910447761194,client_12
2014-10-29 12:00:00,167.495854063018,client_12
2014-10-29 13:00:00,146.973466003317,client_12
2014-10-29 14:00:00,126.243781094528,client_12
2014-10-29 15:00:00,173.300165837479,client_12
2014-10-29 16:00:00,154.850746268657,client_12
2014-10-29 17:00:00,144.69320066335,client_12
2014-10-29 18:00:00,156.094527363184,client_12
2014-10-29 19:00:00,139.303482587065,client_12
2014-10-29 20:00:00,122.097844112769,client_12
2014-10-29 21:00:00,81.6749585406302,client_12
2014-10-29 22:00:00,68.407960199005,client_12
2014-10-29 23:00:00,54.3117744610282,client_12
2014-10-30 00:00:00,63.0182421227197,client_12
2014-10-30 01:00:00,58.4577114427861,client_12
2014-10-30 02:00:00,48.0928689883914,client_12
2014-10-30 03:00:00,50.5804311774461,client_12
2014-10-30 04:00:00,51.6169154228856,client_12
2014-10-30 05:00:00,55.3482587064677,client_12
2014-10-30 06:00:00,47.0563847429519,client_12
2014-10-30 07:00:00,59.0796019900498,client_12
2014-10-30 08:00:00,67.9933665008292,client_12
2014-10-30 09:00:00,164.593698175788,client_12
2014-10-30 10:00:00,174.336650082919,client_12
2014-10-30 11:00:00,171.434494195689,client_12
2014-10-30 12:00:00,178.689883913764,client_12
2014-10-30 13:00:00,160.033167495854,client_12
2014-10-30 14:00:00,119.195688225539,client_12
2014-10-30 15:00:00,165.008291873964,client_12
2014-10-30 16:00:00,141.376451077944,client_12
2014-10-30 17:00:00,150.497512437811,client_12
2014-10-30 18:00:00,144.278606965175,client_12
2014-10-30 19:00:00,139.303482587065,client_12
2014-10-30 20:00:00,133.291873963516,client_12
2014-10-30 21:00:00,83.955223880597,client_12
2014-10-30 22:00:00,60.1160862354893,client_12
2014-10-30 23:00:00,56.1774461028193,client_12
2014-10-28 14:00:00,25.1490312965722,client_10
2014-10-28 15:00:00,32.973174366617,client_10
2014-10-28 16:00:00,42.1013412816691,client_10
2014-10-28 17:00:00,41.9150521609538,client_10
2014-10-28 18:00:00,46.0134128166915,client_10
2014-10-28 19:00:00,54.769001490313,client_10
2014-10-28 20:00:00,62.0342771982117,client_10
2014-10-28 21:00:00,53.4649776453056,client_10
2014-10-28 22:00:00,46.1997019374069,client_10
2014-10-28 23:00:00,42.4739195230998,client_10
2014-10-29 00:00:00,34.8360655737704,client_10
2014-10-29 01:00:00,29.6199701937406,client_10
2014-10-29 02:00:00,29.0611028315946,client_10
2014-10-29 03:00:00,27.0119225037257,client_10
2014-10-29 04:00:00,26.6393442622951,client_10
2014-10-29 05:00:00,26.8256333830104,client_10
